#chr	start	end	gene_id	strand	gene_name
chr1	205142504	205211701	ENSG00000133059	-	DSTYK
chr1	205227945	205285631	ENSG00000133069	+	TMCC2
chr1	205302062	205321744	ENSG00000163545	-	NUAK2
chr1	205504595	205532792	ENSG00000117266	+	CDK18
chr1	205657850	205680508	ENSG00000158715	-	SLC45A3
chr1	205828024	205850131	ENSG00000162877	-	PM20D1
chr1	206203344	206464442	ENSG00000266028	+	SRGAP2
chr1	206470475	206496888	ENSG00000263528	+	IKBKE
chr1	206507530	206589447	ENSG00000266094	+	RASSF5
chr1	206684904	206734280	ENSG00000162889	+	MAPKAPK2
chr1	207034365	207081023	ENSG00000123836	+	PFKFB2
chr1	207321531	207386803	ENSG00000196352	+	CD55
chr1	207496146	207641764	ENSG00000203710	+	CR1
chr1	207752053	207795512	ENSG00000117335	+	CD46
chr1	208022241	208244383	ENSG00000076356	-	PLXNA2
chr1	209785616	209806174	ENSG00000117595	-	IRF6
chr1	209827971	209857564	ENSG00000117597	+	UTP25
chr1	209900922	210171388	ENSG00000143469	+	SYT14
chr1	210328251	210676295	ENSG00000054392	+	HHAT
chr1	210676822	211134164	ENSG00000143473	-	KCNH1
chr1	211743456	211830762	ENSG00000123684	-	LPGAT1
chr1	212285409	212361852	ENSG00000066027	+	PPP2R5A
chr1	212432919	212446378	ENSG00000117691	+	NENF
chr1	212565333	212620776	ENSG00000162772	+	ATF3
chr1	212726152	212791781	ENSG00000117697	-	NSL1
chr1	212992181	213015866	ENSG00000174606	-	ANGEL2
chr1	213051232	213274773	ENSG00000136643	+	RPS6KC1
chr1	216503245	217137754	ENSG00000196482	-	ESRRG
chr1	217426991	217631089	ENSG00000092978	-	GPATCH2
chr1	219685426	219958646	ENSG00000196660	-	SLC30A10
chr1	219968599	220046529	ENSG00000136628	-	EPRS1
chr1	220094131	220148040	ENSG00000067704	+	IARS2
chr1	220148292	220272452	ENSG00000118873	-	RAB3GAP2
chr1	220528135	220664460	ENSG00000116141	+	MARK1
chr1	220786912	220819658	ENSG00000186205	+	MTARC1
chr1	222618096	222668006	ENSG00000154305	+	MIA3
chr1	222668012	222713209	ENSG00000186063	-	AIDA
chr1	222712552	222735195	ENSG00000162819	+	BROX
chr1	223220818	223364232	ENSG00000143502	-	SUSD4
chr1	223779892	223845953	ENSG00000143514	-	TP53BP2
chr1	224227333	224330188	ENSG00000143748	-	NVL
chr1	224356857	224379458	ENSG00000143771	+	CNIH4
chr1	224434659	224740553	ENSG00000143786	+	CNIH3
chr1	224896261	225399291	ENSG00000185842	+	DNAH14
chr1	225401501	225428924	ENSG00000143815	-	LBR
chr1	225886281	225911381	ENSG00000243709	-	LEFTY1
chr1	225936597	225941382	ENSG00000143768	-	LEFTY2
chr1	226144678	226186740	ENSG00000182827	-	ACBD3
chr1	226223617	226227059	ENSG00000185155	+	MIXL1
chr1	226360209	226408099	ENSG00000143799	-	PARP1
chr1	226548763	226609229	ENSG00000203685	+	STUM
chr1	226870183	226927725	ENSG00000143801	+	PSEN2
chr1	226870183	226987544	ENSG00000288674	+	AL391628.1
chr1	226940285	226987543	ENSG00000163050	+	COQ8A
chr1	226989864	227318473	ENSG00000143776	-	CDC42BPA
chr1	228100725	228105410	ENSG00000143793	-	C1orf35
chr1	228106678	228109311	ENSG00000162910	-	MRPL55
chr1	228208043	228378875	ENSG00000154358	+	OBSCN
chr1	228487381	228496187	ENSG00000168159	+	RNF187
chr1	229271061	229305893	ENSG00000168118	+	RAB4A
chr1	229321010	229343293	ENSG00000154429	-	CCSAP
chr1	229440258	229508340	ENSG00000069248	-	NUP133
chr1	230314489	230426331	ENSG00000177614	-	PGBD5
chr1	230642480	230693981	ENSG00000135775	+	COG2
chr1	230747383	230802002	ENSG00000135773	+	CAPN9
chr1	230906242	230978874	ENSG00000143643	-	TTC13
chr1	230978980	231000732	ENSG00000173409	+	ARV1
chr1	231018957	231040253	ENSG00000182118	-	FAM89A
chr1	231162111	231221555	ENSG00000119283	+	TRIM67
chr1	231337103	231355022	ENSG00000010072	+	SPRTN
chr1	231363750	231422286	ENSG00000135766	-	EGLN1
chr1	231363796	231528602	ENSG00000287856	-	AL445524.2
chr1	231626789	232041271	ENSG00000162946	+	DISC1
chr1	232397964	232630570	ENSG00000116991	-	SIPA1L2
chr1	233614105	233672513	ENSG00000135750	+	KCNK1
chr1	233904675	234324510	ENSG00000183780	+	SLC35F3
chr1	234373455	234385079	ENSG00000168275	+	COA6
chr1	234391312	234479178	ENSG00000059588	-	TARBP1
chr1	235131633	235328218	ENSG00000054267	-	ARID4B
chr1	235328569	235448951	ENSG00000285053	+	TBCE
chr1	235661040	235883639	ENSG00000143669	-	LYST
chr1	236549004	236604515	ENSG00000119285	-	HEATR1
chr1	236795291	236921277	ENSG00000116984	+	MTR
chr1	237042183	237833987	ENSG00000198626	+	RYR2
chr1	240014347	240475186	ENSG00000155816	+	FMN2
chr1	240489572	240612154	ENSG00000180875	-	GREM2
chr1	240775513	241357229	ENSG00000182901	-	RGS7
chr1	243256033	243500090	ENSG00000054282	+	SDCCAG8
chr1	243488232	243851078	ENSG00000117020	-	AKT3
chr1	244408493	244451908	ENSG00000035687	-	ADSS2
chr1	244969704	245127163	ENSG00000203666	+	EFCAB2
chr1	245154984	245709431	ENSG00000162849	+	KIF26B
chr1	246540560	246566260	ENSG00000162851	-	TFB2M
chr1	246839097	246931947	ENSG00000153207	-	AHCTF1
chr1	247034636	247078810	ENSG00000277462	-	ZNF670
chr1	247121974	247172015	ENSG00000196418	-	ZNF124
chr1	247297411	247331845	ENSG00000162714	-	ZNF496
chr1	247857186	247880137	ENSG00000162722	+	TRIM58
chr1	247895586	247896530	ENSG00000238243	+	OR2W3
chr1	247948857	247949795	ENSG00000279263	+	OR2L8
chr1	247965232	247966385	ENSG00000187080	+	OR2AK2
chr1	248013659	248024275	ENSG00000197454	+	OR2L5
chr1	248030069	248042304	ENSG00000203663	+	OR2L2
chr1	248046835	248063406	ENSG00000198128	+	OR2L3
chr1	248095183	248101102	ENSG00000196071	+	OR2L13
chr1	248145147	248146085	ENSG00000162727	+	OR2M5
chr1	248231416	248244678	ENSG00000171180	+	OR2M4
chr1	248290138	248303423	ENSG00000177201	-	OR2T12
chr1	248361580	248362626	ENSG00000196944	+	OR2T4
chr1	248590486	248597699	ENSG00000184022	-	OR2T10
chr1	248623556	248635090	ENSG00000279301	-	OR2T11
chr1	248739414	248755758	ENSG00000259823	-	LYPD8
chr1	248850005	248859084	ENSG00000171163	-	ZNF692
chr2	38813	46869	ENSG00000184731	-	FAM110C
chr2	217729	266397	ENSG00000035115	-	SH3YL1
chr2	950848	1367612	ENSG00000172554	+	SNTG2
chr2	1631886	1744851	ENSG00000130508	-	PXDN
chr2	1789112	2331663	ENSG00000186487	-	MYT1L
chr2	3188924	3377829	ENSG00000032389	-	EIPR1
chr2	3379674	3485093	ENSG00000171853	+	TRAPPC12
chr2	3497365	3519530	ENSG00000182551	-	ADI1
chr2	3532007	3558332	ENSG00000286905	-	AC108488.2
chr2	3541429	3558332	ENSG00000171865	-	RNASEH1
chr2	3594831	3644643	ENSG00000118004	+	COLEC11
chr2	3658199	3702670	ENSG00000151360	+	ALLC
chr2	6917411	7068285	ENSG00000151692	+	RNF144A
chr2	8721080	8837629	ENSG00000134313	-	KIDINS220
chr2	8852689	9003708	ENSG00000143797	-	MBOAT2
chr2	9206764	9405682	ENSG00000151693	+	ASAP2
chr2	9403474	9423527	ENSG00000119185	-	ITGB1BP1
chr2	9423650	9473100	ENSG00000119203	+	CPSF3
chr2	9473657	9496542	ENSG00000134330	+	IAH1
chr2	9488485	9556731	ENSG00000151694	-	ADAM17
chr2	9583966	9630996	ENSG00000134308	-	YWHAQ
chr2	9843442	9934415	ENSG00000115750	+	TAF1B
chr2	10042848	10054835	ENSG00000172059	+	KLF11
chr2	10302888	10427616	ENSG00000115756	+	HPCAL1
chr2	10570753	10689986	ENSG00000115761	-	NOL10
chr2	10721099	10785109	ENSG00000143882	+	ATP6V1C2
chr2	10783390	10837976	ENSG00000143870	-	PDIA6
chr2	11133127	11151316	ENSG00000150873	+	C2orf50
chr2	11444374	11466176	ENSG00000169016	-	E2F6
chr2	11482340	11642787	ENSG00000196208	+	GREB1
chr2	11658177	11670194	ENSG00000169006	-	NTSR2
chr2	15166913	15561333	ENSG00000151779	-	NBAS
chr2	17510583	17518438	ENSG00000214842	-	RAD51AP2
chr2	19910262	19990104	ENSG00000118965	-	WDR35
chr2	20248690	20352233	ENSG00000055917	-	PUM2
chr2	20560447	20651129	ENSG00000118960	-	HS1BP3
chr2	23385178	23708605	ENSG00000119771	+	KLHL29
chr2	23748663	23927122	ENSG00000119778	-	ATAD2B
chr2	24202863	24360535	ENSG00000198399	-	ITSN2
chr2	24793135	24822375	ENSG00000138092	+	CENPO
chr2	24819168	24920236	ENSG00000138031	-	ADCY3
chr2	25227854	25342589	ENSG00000119772	-	DNMT3A
chr2	25733752	25878486	ENSG00000143970	-	ASXL2
chr2	26243169	26290464	ENSG00000138029	+	HADHB
chr2	26308546	26395890	ENSG00000138018	+	SELENOI
chr2	26401919	26456710	ENSG00000157856	+	DRC1
chr2	26457202	26558755	ENSG00000115155	-	OTOF
chr2	26847746	26950350	ENSG00000157851	+	DPYSL5
chr2	26970636	27027218	ENSG00000084764	+	MAPRE3
chr2	27032953	27041693	ENSG00000119777	+	TMEM214
chr2	27582968	27623216	ENSG00000243943	+	ZNF512
chr2	27663470	27694975	ENSG00000163798	+	SLC4A1AP
chr2	27771716	27988086	ENSG00000243147	+	MRPL33
chr2	27781378	27890680	ENSG00000171174	-	RBKS
chr2	27889940	28338900	ENSG00000158019	+	BABAM2
chr2	28457144	28644141	ENSG00000163803	+	PLB1
chr2	29060975	29074522	ENSG00000179270	-	PCARE
chr2	29097704	29189642	ENSG00000115295	+	CLIP4
chr2	29192773	29921585	ENSG00000171094	-	ALK
chr2	30231533	30323729	ENSG00000213626	+	LBH
chr2	30447225	30644224	ENSG00000172954	+	LCLAT1
chr2	31173055	31233857	ENSG00000214711	-	CAPN14
chr2	31234151	31269450	ENSG00000013016	+	EHD3
chr2	32063555	32157636	ENSG00000021574	+	SPAST
chr2	32357027	32618898	ENSG00000115760	+	BIRC6
chr2	32628031	32821050	ENSG00000018699	+	TTC27
chr2	32946952	33399508	ENSG00000049323	+	LTBP1
chr2	33436323	33564749	ENSG00000152689	+	RASGRP3
chr2	36531804	36646086	ENSG00000171055	-	FEZ2
chr2	36837697	36966535	ENSG00000115808	-	STRN
chr2	36968382	37084371	ENSG00000008869	-	HEATR5B
chr2	37196487	37216192	ENSG00000218739	+	CEBPZOS
chr2	37201611	37231595	ENSG00000115816	-	CEBPZ
chr2	37231630	37253402	ENSG00000003509	+	NDUFAF7
chr2	37250501	37324832	ENSG00000115825	-	PRKD3
chr2	37342826	37373321	ENSG00000115828	+	QPCT
chr2	37641881	37738467	ENSG00000163171	-	CDC42EP3
chr2	38666080	38741236	ENSG00000143891	+	GALM
chr2	38875961	38929071	ENSG00000188010	+	MORN2
chr2	39736060	39779266	ENSG00000138050	-	THUMPD2
chr2	42169352	42332547	ENSG00000143924	+	EML4
chr2	42333545	42425087	ENSG00000115944	-	COX7A2L
chr2	42442016	42493981	ENSG00000171126	-	KCNG3
chr2	42494568	42756946	ENSG00000057935	+	MTA3
chr2	42767088	42792582	ENSG00000162882	-	HAAO
chr2	43230850	43596037	ENSG00000115970	-	THADA
chr2	43637259	43767986	ENSG00000152527	+	PLEKHH2
chr2	43886223	43995988	ENSG00000138095	-	LRPPRC
chr2	44275457	44321493	ENSG00000138079	+	SLC3A1
chr2	44316280	44361861	ENSG00000138078	-	PREPL
chr2	44361946	44772591	ENSG00000143919	+	CAMKMT
chr2	46541805	46584687	ENSG00000119729	+	RHOQ
chr2	46580936	46617054	ENSG00000151665	-	PIGF
chr2	46616415	46630175	ENSG00000119878	+	CRIPT
chr2	46901869	46941854	ENSG00000180398	-	MCFD2
chr2	47065940	47176510	ENSG00000273269	-	AC073283.3
chr2	47403066	47663145	ENSG00000095002	+	MSH2
chr2	47509289	47570984	ENSG00000184261	-	KCNK12
chr2	47789315	47906497	ENSG00000138081	-	FBXO11
chr2	48314636	48379294	ENSG00000170802	+	FOXN2
chr2	48440597	48515390	ENSG00000162869	+	PPP1R21
chr2	48529545	48598512	ENSG00000243244	+	STON1
chr2	48529924	48776516	ENSG00000068781	+	STON1-GTF2A1L
chr2	48962156	49154526	ENSG00000170820	-	FSHR
chr2	49918502	51225574	ENSG00000179915	-	NRXN1
chr2	53864068	53970992	ENSG00000068878	-	PSME4
chr2	53970837	54305299	ENSG00000170634	+	ACYP2
chr2	54456316	54671445	ENSG00000115306	+	SPTBN1
chr2	54972186	55112620	ENSG00000115310	-	RTN4
chr2	55519603	55545078	ENSG00000163001	+	CFAP36
chr2	55547291	55618879	ENSG00000275052	-	PPP4R3B
chr2	55865966	55924138	ENSG00000115380	-	EFEMP1
chr2	56183989	56386171	ENSG00000055813	+	CCDC85A
chr2	60940222	61018254	ENSG00000162927	-	PUS10
chr2	61065870	61138033	ENSG00000162929	+	KIAA1841
chr2	61145067	61164827	ENSG00000237651	+	C2orf74
chr2	61187462	61471086	ENSG00000115464	-	USP34
chr2	61824847	61854142	ENSG00000170264	-	FAM161A
chr2	61888723	62147246	ENSG00000173163	+	COMMD1
chr2	62673850	63046486	ENSG00000115504	+	EHBP1
chr2	63840951	63891560	ENSG00000169764	+	UGP2
chr2	63892145	64019427	ENSG00000143952	-	VPS54
chr2	64524304	64593004	ENSG00000119844	+	AFTPH
chr2	65227787	65271252	ENSG00000138071	+	ACTR2
chr2	66433451	66573868	ENSG00000143995	+	MEIS1
chr2	68284170	68320050	ENSG00000119865	-	CNRIP1
chr2	68467571	68655861	ENSG00000169621	+	APLF
chr2	68679600	68826832	ENSG00000163219	+	ARHGAP25
chr2	69457996	69674348	ENSG00000115977	-	AAK1
chr2	69829659	69881383	ENSG00000087338	+	GMCL1
chr2	70607617	70768224	ENSG00000075340	-	ADD2
chr2	70808642	70820598	ENSG00000152672	-	CLEC4F
chr2	71109683	71130238	ENSG00000124370	-	MCEE
chr2	71130631	71150100	ENSG00000124383	+	MPHOSPH10
chr2	71182737	71227102	ENSG00000124374	-	PAIP2B
chr2	71276560	71435068	ENSG00000075292	+	ZNF638
chr2	72942035	73075618	ENSG00000144040	-	SFXN5
chr2	73073381	73156720	ENSG00000135631	-	RAB11FIP5
chr2	73214221	73227220	ENSG00000135632	+	SMYD5
chr2	73385757	73625165	ENSG00000116127	+	ALMS1
chr2	73926825	73958960	ENSG00000114956	+	DGUOK
chr2	73984909	74108175	ENSG00000187605	+	TET3
chr2	74211603	74363376	ENSG00000264324	-	AC006030.1
chr2	74421677	74425754	ENSG00000005448	+	WDR54
chr2	74505042	74507694	ENSG00000115289	-	PCGF1
chr2	74557882	74648337	ENSG00000159374	-	M1AP
chr2	74654227	74683852	ENSG00000135622	+	SEMA4F
chr2	75046462	75199519	ENSG00000115353	-	TACR1
chr2	75646782	75690850	ENSG00000115364	+	MRPL19
chr2	80288350	80304751	ENSG00000162951	-	LRRTM1
chr2	84516497	84819588	ENSG00000115423	+	DNAH6
chr2	85318019	85328295	ENSG00000152291	-	TGOLN2
chr2	85354393	85391751	ENSG00000115459	+	ELMOD3
chr2	85544719	85561546	ENSG00000115486	-	GGCX
chr2	85837119	85905198	ENSG00000115525	-	ST3GAL5
chr2	86020215	86106154	ENSG00000068654	-	POLR1A
chr2	86106222	86142156	ENSG00000132300	+	PTCD3
chr2	86143931	86195471	ENSG00000132305	-	IMMT
chr2	86213992	86338082	ENSG00000068615	-	REEP1
chr2	86440646	86492715	ENSG00000115548	+	KDM3A
chr2	86505667	86721121	ENSG00000249884	-	RNF103-CHMP3
chr2	86603397	86623865	ENSG00000239305	-	RNF103
chr2	87002558	87021851	ENSG00000183281	-	PLGLB1
chr2	88170294	88186635	ENSG00000144115	+	THNSL2
chr2	88691672	88750928	ENSG00000153574	+	RPIA
chr2	95085368	95149433	ENSG00000144029	-	MRPS5
chr2	95144999	95165412	ENSG00000144026	-	ZNF514
chr2	95207534	95259773	ENSG00000233757	+	AC092835.1
chr2	95274448	95291307	ENSG00000155066	+	PROM2
chr2	95297326	95386076	ENSG00000115041	+	KCNIP3
chr2	95402707	95416615	ENSG00000115042	+	FAHD2A
chr2	96021945	96039450	ENSG00000186281	-	GPAT2
chr2	96248513	96265996	ENSG00000135956	-	TMEM127
chr2	96274337	96321270	ENSG00000144028	-	SNRNP200
chr2	96642763	96704886	ENSG00000249715	+	FER1L5
chr2	97113152	97264520	ENSG00000135976	+	ANKRD36
chr2	97492662	97589964	ENSG00000196912	-	ANKRD36B
chr2	97655938	97664043	ENSG00000115073	-	ACTR1B
chr2	97756335	97995947	ENSG00000075568	-	TMEM131
chr2	98608578	98618514	ENSG00000115446	+	UNC50
chr2	98997260	99154963	ENSG00000135951	-	TSGA10
chr2	99141484	99322740	ENSG00000241962	+	AC079447.1
chr2	99545418	100192427	ENSG00000144218	-	AFF3
chr2	100271874	100322500	ENSG00000170500	-	LONRF2
chr2	100562992	100576738	ENSG00000115539	+	PDCL3
chr2	101007227	101252865	ENSG00000204634	-	TBC1D8
chr2	101696849	101894688	ENSG00000071054	+	MAP4K4
chr2	102311528	102398776	ENSG00000115604	+	IL18R1
chr2	102619552	102711354	ENSG00000115616	+	SLC9A2
chr2	102714629	102736887	ENSG00000135953	-	MFSD9
chr2	105038068	105099959	ENSG00000135972	+	MRPS9
chr2	105264390	105329734	ENSG00000135966	-	TGFBRAP1
chr2	105337531	105349210	ENSG00000135974	+	C2orf49
chr2	105357711	105438512	ENSG00000115641	-	FHL2
chr2	105744911	105894273	ENSG00000071051	+	NCK2
chr2	106487363	106544296	ENSG00000254126	+	CD8B2
chr2	106801599	106887107	ENSG00000144057	-	ST6GAL2
chr2	107826891	107892543	ENSG00000196862	+	RGPD4
chr2	107986522	108013993	ENSG00000115665	+	SLC5A7
chr2	108288638	108309914	ENSG00000198203	+	SULT1C2
chr2	108377953	108388988	ENSG00000198075	+	SULT1C4
chr2	108449205	108509414	ENSG00000135968	+	GCC2
chr2	108534354	108687245	ENSG00000169756	+	LIMS1
chr2	109129204	109504633	ENSG00000172985	+	SH3RF3
chr2	111611638	111884689	ENSG00000153107	-	ANAPC1
chr2	111898606	112029560	ENSG00000153208	+	MERTK
chr2	112055268	112119317	ENSG00000153214	+	TMEM87B
chr2	112211528	112255135	ENSG00000144161	-	ZC3H8
chr2	112275596	112340062	ENSG00000188177	+	ZC3H6
chr2	112368368	112434487	ENSG00000169629	-	RGPD8
chr2	112541914	112579817	ENSG00000125630	+	POLR1B
chr2	113215996	113278920	ENSG00000125618	-	PAX8
chr2	114442298	115845779	ENSG00000175497	+	DPP10
chr2	117814690	117832376	ENSG00000088205	+	DDX18
chr2	117915477	118014132	ENSG00000125633	-	CCDC93
chr2	118942193	118994659	ENSG00000019169	+	MARCO
chr2	119223830	119265651	ENSG00000115107	+	STEAP3
chr2	119302224	119366833	ENSG00000186132	-	C2orf76
chr2	119366920	119372559	ENSG00000155368	+	DBI
chr2	119429900	119438503	ENSG00000171227	+	TMEM37
chr2	119544431	119662250	ENSG00000163075	+	CFAP221
chr2	119759921	119984898	ENSG00000088179	+	PTPN4
chr2	120013076	120179118	ENSG00000115109	+	EPB41L5
chr2	124025286	124915286	ENSG00000155052	+	CNTNAP5
chr2	127048026	127107287	ENSG00000136717	-	BIN1
chr2	127257289	127294165	ENSG00000163161	-	ERCC3
chr2	127535801	127637727	ENSG00000169994	+	MYO7B
chr2	127638380	127681785	ENSG00000072163	-	LIMS2
chr2	130139286	130145133	ENSG00000152076	-	CCDC74B
chr2	130337932	130342698	ENSG00000136710	-	CCDC115
chr2	130356044	130375404	ENSG00000072135	+	PTPN18
chr2	130755539	130768133	ENSG00000178171	+	AMER3
chr2	130836913	131047262	ENSG00000136002	+	ARHGEF4
chr2	131527832	131533665	ENSG00000163040	+	CCDC74A
chr2	132643285	132671578	ENSG00000150551	-	LYPD1
chr2	132671787	133568462	ENSG00000176771	-	NCKAP5
chr2	134119982	134454620	ENSG00000152127	+	MGAT5
chr2	134455758	134718999	ENSG00000152128	-	TMEM163
chr2	134838615	134902033	ENSG00000153086	+	ACMSD
chr2	134918234	134959341	ENSG00000082258	+	CCNT2
chr2	135052291	135176393	ENSG00000115839	+	RAB3GAP1
chr2	135136915	135531217	ENSG00000121988	-	ZRANB3
chr2	135531454	135725269	ENSG00000048991	+	R3HDM1
chr2	135839625	135876442	ENSG00000076003	-	MCM6
chr2	135905880	135986099	ENSG00000115866	-	DARS1
chr2	137964019	138016363	ENSG00000150540	+	HNMT
chr2	138669156	138780389	ENSG00000144227	-	NXPH2
chr2	142877656	143055832	ENSG00000115919	+	KYNU
chr2	143091361	143768351	ENSG00000075884	+	ARHGAP15
chr2	143938067	144332567	ENSG00000121964	-	GTDC1
chr2	144364363	144521056	ENSG00000169554	-	ZEB2
chr2	147844516	147930825	ENSG00000121989	+	ACVR2A
chr2	148644439	148787568	ENSG00000135999	+	EPC2
chr2	149569636	149587777	ENSG00000168288	-	MMADHC
chr2	151485335	151734486	ENSG00000183091	-	NEB
chr2	151788983	151828491	ENSG00000162980	-	ARL5A
chr2	152116800	152175762	ENSG00000115145	-	STAM2
chr2	152335173	152649825	ENSG00000157827	+	FMNL2
chr2	153871921	154453978	ENSG00000144278	+	GALNT13
chr2	156324436	156342347	ENSG00000153234	-	NR4A2
chr2	156435289	156613734	ENSG00000115159	+	GPD2
chr2	157736443	157876329	ENSG00000115170	-	ACVR1
chr2	158171072	158456752	ENSG00000153237	-	CCDC148
chr2	158456951	158682878	ENSG00000144283	+	PKP4
chr2	158968639	159232658	ENSG00000115183	+	TANC1
chr2	159318978	159616568	ENSG00000123636	-	BAZ2B
chr2	159712456	159771026	ENSG00000136536	+	MARCHF7
chr2	159768627	159798254	ENSG00000241399	-	CD302
chr2	159771850	159904709	ENSG00000248672	-	LY75-CD302
chr2	159932005	160062614	ENSG00000153246	-	PLA2R1
chr2	161136907	161236229	ENSG00000136560	+	TANK
chr2	161308424	161411716	ENSG00000115233	+	PSMD14
chr2	161424331	161985281	ENSG00000144290	+	SLC4A10
chr2	161992244	162074393	ENSG00000197635	-	DPP4
chr2	162267073	162318683	ENSG00000115267	-	IFIH1
chr2	164492416	164621481	ENSG00000115290	-	GRB14
chr2	165747587	165794658	ENSG00000115339	-	GALNT3
chr2	165857474	165953850	ENSG00000123607	-	TTC21B
chr2	165984640	166149213	ENSG00000144285	-	SCN1A
chr2	166195184	166375992	ENSG00000169432	-	SCN9A
chr2	166403572	166611481	ENSG00000136546	-	SCN7A
chr2	167868947	167874040	ENSG00000172318	+	B3GALT1
chr2	167954019	168247594	ENSG00000198648	-	STK39
chr2	168456248	168775133	ENSG00000172292	+	CERS6
chr2	168786538	168865513	ENSG00000163072	+	NOSTRIN
chr2	168834131	168913370	ENSG00000152253	-	SPC25
chr2	169127108	169362533	ENSG00000081479	-	LRP2
chr2	169479479	169525921	ENSG00000251569	+	AC093899.2
chr2	169584341	169641405	ENSG00000138398	+	PPIG
chr2	169645424	169694404	ENSG00000154479	-	CCDC173
chr2	169791932	169812063	ENSG00000138385	+	SSB
chr2	170990822	171231313	ENSG00000198586	-	TLK1
chr2	171434216	171485051	ENSG00000115827	+	DCAF17
chr2	171522246	171558128	ENSG00000071967	+	CYBRD1
chr2	171687408	171750157	ENSG00000077380	+	DYNC1I2
chr2	171783404	171999858	ENSG00000115840	-	SLC25A12
chr2	171999942	172082429	ENSG00000172878	+	METAP1D
chr2	172099437	172102899	ENSG00000115844	-	DLX2
chr2	172555372	172608668	ENSG00000152256	+	PDK1
chr2	172735273	173052892	ENSG00000091428	+	RAPGEF4
chr2	174431570	174487093	ENSG00000163328	-	GPR155
chr2	174798808	175005380	ENSG00000128656	-	CHN1
chr2	175072249	175168381	ENSG00000115966	-	ATF2
chr2	175176257	175181709	ENSG00000154518	-	ATP5MC3
chr2	177212562	177223957	ENSG00000170144	+	HNRNPA3
chr2	177227594	177392696	ENSG00000116044	-	NFE2L2
chr2	177628068	178108338	ENSG00000284741	-	PDE11A
chr2	178480456	178516462	ENSG00000116095	+	PLEKHA3
chr2	178525988	178830801	ENSG00000155657	-	TTN
chr2	178829756	179050085	ENSG00000163492	-	CCDC141
chr2	179101677	179264831	ENSG00000187231	-	SESTD1
chr2	179441981	179861611	ENSG00000144331	-	ZNF385B
chr2	179944875	180007296	ENSG00000163510	-	CWC22
chr2	181891729	181930737	ENSG00000138434	+	ITPRID2
chr2	182140035	182523191	ENSG00000115252	-	PDE1A
chr2	182833274	182866636	ENSG00000162998	-	FRZB
chr2	184598528	184939491	ENSG00000170396	+	ZNF804A
chr2	186694059	186765958	ENSG00000144369	+	FAM171B
chr2	188291668	188595930	ENSG00000144366	+	GULP1
chr2	189031897	189225311	ENSG00000204262	-	COL5A2
chr2	189441445	189475551	ENSG00000115368	+	WDR75
chr2	189560589	189583757	ENSG00000138449	-	SLC40A1
chr2	190189734	190344192	ENSG00000198130	-	HIBCH
chr2	190343569	190371664	ENSG00000151689	+	INPP1
chr2	190908459	191020959	ENSG00000115415	-	STAT1
chr2	191029575	191151595	ENSG00000138378	-	STAT4
chr2	191245184	191425388	ENSG00000128641	+	MYO1B
chr2	191949042	192194932	ENSG00000144339	-	TMEFF2
chr2	195575976	195737701	ENSG00000196950	+	SLC39A10
chr2	195737702	196068836	ENSG00000118997	-	DNAH7
chr2	196189098	196593553	ENSG00000138411	-	HECW2
chr2	196967016	197311172	ENSG00000065413	-	ANKRD44
chr2	197804592	198572580	ENSG00000115896	+	PLCL1
chr2	199269499	199471265	ENSG00000119042	-	SATB2
chr2	199911292	199955934	ENSG00000178074	+	C2orf69
