#chr	start	end	gene_id	strand	gene_name
chr15	63504510	63594639	ENSG00000140455	+	USP3
chr15	63608617	63833947	ENSG00000103657	-	HERC1
chr15	64841882	64868001	ENSG00000241839	+	PLEKHO2
chr15	64841947	64930919	ENSG00000249240	+	AC069368.1
chr15	64911901	64958690	ENSG00000166839	+	ANKDD1A
chr15	64963021	64990309	ENSG00000090487	-	SPG21
chr15	65001511	65029638	ENSG00000103707	-	MTFMT
chr15	67063762	67195172	ENSG00000166949	+	SMAD3
chr15	67200666	67255194	ENSG00000103591	-	AAGAB
chr15	67254785	67502259	ENSG00000103599	+	IQCH
chr15	71822290	72118576	ENSG00000066933	-	MYO9A
chr15	73735457	73753350	ENSG00000205363	-	INSYN1
chr15	73978925	73994621	ENSG00000067221	-	STOML1
chr15	74890004	74902218	ENSG00000178802	+	MPI
chr15	74957218	75021494	ENSG00000198794	+	SCAMP5
chr15	78437430	78501452	ENSG00000136381	+	IREB2
chr15	79833584	79897378	ENSG00000136371	-	MTHFS
chr15	79845149	79923753	ENSG00000259332	-	ST20-MTHFS
chr15	80152489	80186945	ENSG00000103876	+	FAH
chr15	80195480	80252212	ENSG00000259417	-	CTXND1
chr15	80679683	80755620	ENSG00000136379	+	ABHD17C
chr15	80946288	80989827	ENSG00000117899	-	MESD
chr15	81159574	81314057	ENSG00000172349	+	IL16
chr15	81309052	81324182	ENSG00000172345	-	STARD5
chr15	82339992	82349474	ENSG00000278662	-	GOLGA6L10
chr15	82430019	82436761	ENSG00000197978	+	GOLGA6L9
chr15	82536787	82573193	ENSG00000260836	-	AC245033.1
chr15	82543202	82648860	ENSG00000214575	-	CPEB1
chr15	82659280	82709945	ENSG00000103723	-	AP3B2
chr15	82836945	82986152	ENSG00000103942	-	HOMER2
chr15	83654087	84039841	ENSG00000156218	+	ADAMTSL3
chr15	84235772	84245367	ENSG00000184206	+	GOLGA6L4
chr15	84639284	84654342	ENSG00000177082	-	WDR73
chr15	84655128	84658562	ENSG00000197696	-	NMB
chr15	84817355	84873478	ENSG00000136383	+	ALPK3
chr15	89677763	89690782	ENSG00000166821	-	PEX11A
chr15	90233807	90245810	ENSG00000183208	+	GDPGP1
chr15	90249529	90265481	ENSG00000213471	+	TTLL13P
chr15	90265658	90275777	ENSG00000182768	+	NGRN
chr15	90868587	90883563	ENSG00000140564	+	FURIN
chr15	91853707	92172434	ENSG00000176463	+	SLCO3A1
chr15	98968228	99007791	ENSG00000183571	-	PGPEP1L
chr16	46406	53607	ENSG00000161980	-	POLR3K
chr16	53827	57668	ENSG00000161981	+	SNRNP25
chr16	283163	287214	ENSG00000185615	+	PDIA2
chr16	760733	768864	ENSG00000102854	+	MSLN
chr16	769427	783369	ENSG00000162006	-	MSLNL
chr16	784973	788396	ENSG00000007376	-	RPUSD1
chr16	788045	800736	ENSG00000127586	+	CHTF18
chr16	853633	981317	ENSG00000103227	-	LMF1
chr16	1333642	1349440	ENSG00000007516	+	BAIAP3
chr16	1351930	1364112	ENSG00000090581	+	GNPTG
chr16	1434382	1444555	ENSG00000197599	-	CCDC154
chr16	1444934	1475083	ENSG00000103249	-	CLCN7
chr16	1510426	1612071	ENSG00000187535	-	IFT140
chr16	1782931	1789185	ENSG00000095906	+	NUBP2
chr16	1790412	1794970	ENSG00000099769	-	IGFALS
chr16	1795619	1827156	ENSG00000063854	-	HAGH
chr16	1962057	1964840	ENSG00000140988	-	RPS2
chr16	2513951	2520217	ENSG00000185883	+	ATP6V0C
chr16	2520356	2531421	ENSG00000162066	+	AMDHD2
chr16	2752625	2772537	ENSG00000167978	+	SRRM2
chr16	3112559	3120516	ENSG00000122386	+	ZNF205
chr16	3129776	3142803	ENSG00000085644	+	ZNF213
chr16	3222324	3236220	ENSG00000010539	-	ZNF200
chr16	3500975	3539047	ENSG00000103351	+	CLUAP1
chr16	3539032	3577402	ENSG00000167984	-	NLRC3
chr16	3611727	3680142	ENSG00000213918	+	DNASE1
chr16	3651638	3717552	ENSG00000126602	-	TRAP1
chr16	3953386	4116441	ENSG00000162104	-	ADCY9
chr16	4616492	4690973	ENSG00000102858	+	MGRN1
chr16	4777605	4788397	ENSG00000140623	-	SEPTIN12
chr16	4788396	4796490	ENSG00000267795	+	SMIM22
chr16	4796967	4802672	ENSG00000067836	-	ROGDI
chr16	4846664	4882400	ENSG00000118900	+	UBN1
chr16	4882506	4960740	ENSG00000118898	-	PPL
chr16	4958329	5019156	ENSG00000103184	+	SEC14L5
chr16	8852941	8869011	ENSG00000153048	-	CARHSP1
chr16	9091643	9121634	ENSG00000182831	+	C16orf72
chr16	10760918	10818793	ENSG00000166676	-	TVP23A
chr16	11868127	11916081	ENSG00000103342	-	GSPT1
chr16	11976733	12574286	ENSG00000048471	+	SNX29
chr16	14748065	14765412	ENSG00000254852	+	NPIPA2
chr16	14833720	14896156	ENSG00000103512	+	NOMO1
chr16	14974590	15139338	ENSG00000179889	+	PDXDC1
chr16	15037853	15056078	ENSG00000157045	-	NTAN1
chr16	15363627	15381046	ENSG00000183793	-	NPIPA5
chr16	15434474	15625027	ENSG00000166780	+	BMERB1
chr16	15643266	15734690	ENSG00000072864	+	NDE1
chr16	15703134	15857027	ENSG00000133392	-	MYH11
chr16	15865718	15888624	ENSG00000133393	-	CEP20
chr16	19410495	19499112	ENSG00000103534	+	TMC5
chr16	19701936	19718226	ENSG00000103550	-	KNOP1
chr16	19716455	19858466	ENSG00000174628	+	IQCK
chr16	19856690	19886166	ENSG00000167191	-	GPRC5B
chr16	22206277	22288737	ENSG00000103319	+	EEF2K
chr16	24845840	24911627	ENSG00000158865	+	SLC5A11
chr16	25691958	26137684	ENSG00000182601	+	HS3ST4
chr16	28456371	28471174	ENSG00000233232	-	NPIPB7
chr16	28474110	28495574	ENSG00000188603	-	CLN3
chr16	28532707	28539007	ENSG00000176046	-	NUPR1
chr16	28553919	28591789	ENSG00000176476	+	SGF29
chr16	28605195	28623624	ENSG00000196502	-	SULT1A1
chr16	28688557	28735726	ENSG00000184110	+	EIF3C
chr16	28751786	28772806	ENSG00000196993	+	NPIPB9
chr16	28842410	28846347	ENSG00000178952	-	TUFM
chr16	28950806	28967096	ENSG00000176953	+	NFATC2IP
chr16	28984825	28990783	ENSG00000213658	+	LAT
chr16	29663278	29698698	ENSG00000103485	+	QPRT
chr16	30525922	30534851	ENSG00000261459	-	AC002310.4
chr16	30530366	30535346	ENSG00000169955	-	ZNF747
chr16	30833625	30894301	ENSG00000099385	-	BCL7C
chr16	30985206	30989146	ENSG00000099377	+	HSD3B7
chr16	31032888	31042974	ENSG00000103496	+	STX4
chr16	31060842	31074239	ENSG00000167394	-	ZNF668
chr16	31074421	31084195	ENSG00000167395	+	ZNF646
chr16	31083438	31094955	ENSG00000255439	-	AC135050.2
chr16	31090841	31095979	ENSG00000167397	-	VKORC1
chr16	31114488	31131392	ENSG00000103510	+	KAT8
chr16	31138925	31150065	ENSG00000178226	-	PRSS36
chr16	31432592	31443159	ENSG00000176723	-	ZNF843
chr16	31458079	31467165	ENSG00000140691	+	ARMC5
chr16	48244299	48363121	ENSG00000102910	+	LONP2
chr16	48356363	48448401	ENSG00000196470	-	SIAH1
chr16	48538725	48610179	ENSG00000102921	-	N4BP1
chr16	50065969	50107271	ENSG00000155393	+	HEATR3
chr16	50246136	50318134	ENSG00000121281	+	ADCY7
chr16	50313486	50368987	ENSG00000166164	-	BRD7
chr16	53433976	53491647	ENSG00000103479	+	RBL2
chr16	53491039	53504410	ENSG00000166971	-	AKTIP
chr16	56429132	56452198	ENSG00000167005	-	NUDT21
chr16	66427294	66493528	ENSG00000166546	+	BEAN1
chr16	66508002	66552543	ENSG00000166548	-	TK2
chr16	66552586	66579134	ENSG00000254788	+	CKLF-CMTM1
chr16	66566392	66579136	ENSG00000089505	+	CMTM1
chr16	66603873	66613891	ENSG00000140931	+	CMTM3
chr16	66961244	66975148	ENSG00000172828	+	CES3
chr16	67175598	67184039	ENSG00000196123	-	KIAA0895L
chr16	67192154	67198917	ENSG00000205250	+	E2F4
chr16	67394151	67416476	ENSG00000159714	-	ZDHHC1
chr16	67438018	67481180	ENSG00000159720	-	ATP6V0D1
chr16	67518417	67546787	ENSG00000039523	+	RIPOR1
chr16	67562466	67639176	ENSG00000102974	+	CTCF
chr16	67666813	67668756	ENSG00000159761	+	C16orf86
chr16	67674530	67719338	ENSG00000141098	-	GFOD2
chr16	67806764	67832147	ENSG00000102904	+	TSNAXIP1
chr16	67987745	68079319	ENSG00000167264	+	DUS2
chr16	68084750	68229258	ENSG00000072736	+	NFATC3
chr16	68229032	68238101	ENSG00000103067	-	ESRP2
chr16	68245303	68261057	ENSG00000103066	+	PLA2G15
chr16	68264515	68301822	ENSG00000103064	+	SLC7A6
chr16	68284502	68310945	ENSG00000103061	-	SLC7A6OS
chr16	68310973	68358583	ENSG00000132600	+	PRMT7
chr16	69131290	69231129	ENSG00000141076	+	UTP4
chr16	69187128	69309051	ENSG00000168807	+	SNTB2
chr16	69311349	69326938	ENSG00000132612	+	VPS4A
chr16	69320139	69339582	ENSG00000213380	-	COG8
chr16	69339567	69343105	ENSG00000132603	+	NIP7
chr16	69424618	69466263	ENSG00000103018	+	CYB5B
chr16	69706995	69726667	ENSG00000181019	-	NQO1
chr16	69741870	69754925	ENSG00000141101	-	NOB1
chr16	69762327	69941740	ENSG00000198373	+	WWP2
chr16	69950704	69964346	ENSG00000157322	+	CLEC18A
chr16	70114331	70162536	ENSG00000090857	+	PDPR
chr16	70246777	70251939	ENSG00000223496	-	EXOSC6
chr16	70454594	70480273	ENSG00000157353	+	FCSK
chr16	70480567	70523559	ENSG00000103051	-	COG4
chr16	70523790	70577669	ENSG00000189091	+	SF3B3
chr16	70579894	70660681	ENSG00000157368	+	IL34
chr16	70687438	70801159	ENSG00000103043	-	VAC14
chr16	71281388	71289714	ENSG00000180917	-	CMTR2
chr16	71447596	71463094	ENSG00000167377	-	ZNF23
chr16	71464554	71565088	ENSG00000157429	-	ZNF19
chr16	71626160	71642113	ENSG00000140832	+	MARVELD3
chr16	71637834	71724700	ENSG00000040199	-	PHLPP2
chr16	72008587	72027663	ENSG00000102967	+	DHODH
chr16	72782884	73891870	ENSG00000140836	-	ZFHX3
chr16	74296813	74306287	ENSG00000103035	+	PSMD7
chr16	74377877	74392079	ENSG00000196436	+	NPIPB15
chr16	74408269	74421952	ENSG00000140839	-	CLEC18B
chr16	74447426	74607143	ENSG00000090863	-	GLG1
chr16	74621398	74666876	ENSG00000168411	-	RFWD3
chr16	74871361	75000172	ENSG00000103091	-	WDR59
chr16	74999023	75110993	ENSG00000186187	+	ZNRF1
chr16	75148493	75172235	ENSG00000184517	+	ZFP1
chr16	75228180	75268052	ENSG00000050820	-	BCAR1
chr16	75293697	75433502	ENSG00000153774	-	CFDP1
chr16	75536740	75556267	ENSG00000205084	-	TMEM231
chr16	75647772	75761871	ENSG00000166848	+	TERF2IP
chr16	77190834	77202397	ENSG00000103111	+	MON1B
chr16	78099429	79212666	ENSG00000186153	+	WWOX
chr16	81444807	81711761	ENSG00000153815	+	CMIP
chr16	81739096	81962684	ENSG00000197943	+	PLCG2
chr16	82147797	82170223	ENSG00000135698	-	MPHOSPH6
chr16	84122140	84145176	ENSG00000103160	-	HSDL1
chr16	84476354	84554032	ENSG00000140950	-	MEAK7
chr16	84819984	84920767	ENSG00000103196	+	CRISPLD2
chr16	85027750	85094229	ENSG00000135709	+	KIAA0513
chr16	88643288	88651053	ENSG00000051523	-	CYBA
chr16	88696498	88706407	ENSG00000158717	-	RNF166
chr16	88813733	88856969	ENSG00000141012	-	GALNS
chr16	90019628	90044974	ENSG00000141013	+	GAS8
chr17	142788	181649	ENSG00000272636	-	DOC2B
chr17	212388	386253	ENSG00000181031	-	RPH3AL
chr17	799309	979775	ENSG00000167693	-	NXN
chr17	1344274	1400221	ENSG00000108953	-	YWHAE
chr17	1420688	1463161	ENSG00000167193	-	CRK
chr17	1464185	1492685	ENSG00000197879	-	MYO1C
chr17	1702815	1710376	ENSG00000185561	-	TLCD2
chr17	1762028	1777564	ENSG00000132386	+	SERPINF1
chr17	1779484	1830633	ENSG00000186532	-	SMYD4
chr17	1829701	1900081	ENSG00000132383	+	RPA1
chr17	1934676	2025333	ENSG00000185924	-	RTN4RL1
chr17	2059842	2303784	ENSG00000070366	-	SMG6
chr17	2303382	2325259	ENSG00000167720	+	SRR
chr17	2337497	2381057	ENSG00000141258	+	SGSM2
chr17	2384072	2401103	ENSG00000070444	-	MNT
chr17	2755704	3037740	ENSG00000132359	+	RAP1GAP2
chr17	3276941	3386316	ENSG00000221882	-	OR3A2
chr17	3472373	3503404	ENSG00000108381	+	ASPA
chr17	5116031	5175033	ENSG00000129204	+	USP6
chr17	6578146	6640710	ENSG00000198920	-	KIAA0753
chr17	7101321	7115699	ENSG00000161944	-	ASGR2
chr17	7240007	7242448	ENSG00000170296	-	GABARAP
chr17	7240426	7244634	ENSG00000262526	-	AC120057.2
chr17	7243590	7252490	ENSG00000175826	-	CTDNEP1
chr17	7246828	7262088	ENSG00000262302	-	AC003688.1
chr17	7251415	7259939	ENSG00000170291	+	ELP5
chr17	7259902	7263982	ENSG00000181885	-	CLDN7
chr17	7306998	7312462	ENSG00000132507	+	EIF5A
chr17	7315627	7329392	ENSG00000215041	-	NEURL4
chr17	7336528	7351476	ENSG00000072818	+	ACAP1
chr17	7717353	7833743	ENSG00000183914	+	DNAH2
chr17	7834216	7854795	ENSG00000132510	+	KDM6B
chr17	7856684	7885237	ENSG00000183011	-	NAA38
chr17	8140471	8156505	ENSG00000179094	-	PER1
chr17	8150815	8162974	ENSG00000263620	-	AC129492.3
chr17	8159148	8163545	ENSG00000220205	-	VAMP2
chr17	8224814	8248055	ENSG00000178971	-	CTC1
chr17	8247617	8270490	ENSG00000178921	+	PFAS
chr17	9250470	9576590	ENSG00000170310	-	STX8
chr17	9822205	9892098	ENSG00000065325	+	GLP2R
chr17	9910605	10198605	ENSG00000007237	-	GAS7
chr17	16689536	16777880	ENSG00000170160	+	CCDC144A
chr17	16690260	16804452	ENSG00000266302	+	AC098850.3
chr17	17843510	17972421	ENSG00000175662	-	TOM1L2
chr17	17977408	18039208	ENSG00000171953	-	ATPAF2
chr17	18108705	18179799	ENSG00000091536	+	MYO15A
chr17	18271427	18315006	ENSG00000177302	-	TOP3A
chr17	18327859	18363562	ENSG00000176974	-	SHMT1
chr17	19215614	19336714	ENSG00000072134	+	EPN2
chr17	21123363	21193264	ENSG00000109016	+	DHRS7B
chr17	21238869	21253409	ENSG00000274180	-	NATD1
chr17	28357641	28363682	ENSG00000244045	+	TMEM199
chr17	29255838	29294147	ENSG00000108256	-	NUFIP2
chr17	29614755	29622906	ENSG00000167549	-	CORO6
chr17	29625937	29930275	ENSG00000141298	-	SSH2
chr17	30378926	30469988	ENSG00000108582	+	CPD
chr17	30477361	30527591	ENSG00000108587	+	GOSR1
chr17	30769387	30824691	ENSG00000176390	-	CRLF3
chr17	31391674	31538210	ENSG00000131242	+	RAB11FIP4
chr17	32007871	32053503	ENSG00000185158	+	LRRC37B
chr17	32142453	32253373	ENSG00000126858	+	RHOT1
chr17	34961539	34963776	ENSG00000198783	+	ZNF830
chr17	35243070	35273654	ENSG00000166750	+	SLFN5
chr17	35410921	35433282	ENSG00000172123	-	SLFN12
chr17	36210923	36212877	ENSG00000276070	+	CCL4L2
chr17	36495635	36543434	ENSG00000278259	-	MYO19
chr17	36544911	36589847	ENSG00000278311	+	GGNBP2
chr17	36591878	36600803	ENSG00000278535	+	DHRS11
chr17	37084991	37406835	ENSG00000278540	-	ACACA
chr17	38752740	38764224	ENSG00000277791	+	PSMB3
chr17	38925167	38929383	ENSG00000263874	+	LINC00672
chr17	39063312	39154393	ENSG00000161381	-	PLXDC1
chr17	39637089	39664200	ENSG00000131748	+	STARD3
chr17	39665348	39666553	ENSG00000173991	+	TCAP
chr17	39671121	39696796	ENSG00000161395	-	PGAP3
chr17	39687913	39730425	ENSG00000141736	+	ERBB2
chr17	42025575	42098478	ENSG00000187595	-	ZNF385C
chr17	42038231	42050600	ENSG00000267221	-	C17orf113
chr17	42561466	42566276	ENSG00000068120	+	COASY
chr17	43170480	43211688	ENSG00000188554	+	NBR1
chr17	43483864	43610337	ENSG00000067596	+	DHX8
chr17	43527843	43579619	ENSG00000175832	-	ETV4
chr17	43753737	43758790	ENSG00000167941	-	SOST
chr17	44076745	44123701	ENSG00000108840	-	HDAC5
chr17	44170446	44179083	ENSG00000161664	+	ASB16
chr17	44353214	44363852	ENSG00000161682	-	FAM171A2
chr17	44708607	44752263	ENSG00000161692	+	DBF4B
chr17	44758987	44781845	ENSG00000073670	+	ADAM11
chr17	45023339	45061108	ENSG00000172992	-	DCAKD
chr17	46274783	46361796	ENSG00000228696	-	ARL17B
chr17	46292732	46337793	ENSG00000176681	+	LRRC37A
chr17	46511510	46555649	ENSG00000238083	+	LRRC37A2
chr17	46516701	46579690	ENSG00000185829	-	ARL17A
chr17	46590668	46757463	ENSG00000073969	+	NSF
chr17	47253826	47313742	ENSG00000259207	+	ITGB3
chr17	47253896	47344291	ENSG00000259753	+	AC068234.1
chr17	48908406	48929055	ENSG00000159202	+	UBE2Z
chr17	48929315	48944841	ENSG00000159210	-	SNF8
chr17	51165434	51171743	ENSG00000243678	+	NME2
chr17	51260545	51297935	ENSG00000011260	+	UTP18
chr17	54899386	54961955	ENSG00000141198	+	TOM1L1
chr17	54951901	54968702	ENSG00000166260	-	COX11
chr17	56834106	56869566	ENSG00000153933	+	DGKE
chr17	56978128	57006767	ENSG00000121064	+	SCPEP1
chr17	57834780	57850055	ENSG00000181610	-	MRPS23
chr17	58301230	58328794	ENSG00000005379	-	TSPOAP1
chr17	58345174	58353092	ENSG00000213246	-	SUPT4H1
chr17	58345205	58417594	ENSG00000285897	-	AC004687.2
chr17	58489528	58517904	ENSG00000108389	-	MTMR4
chr17	58520249	58544367	ENSG00000108387	-	SEPTIN4
chr17	58556677	58692054	ENSG00000121101	-	TEX14
chr17	58755853	58985178	ENSG00000175175	+	PPM1E
chr17	58982637	59106920	ENSG00000108395	-	TRIM37
chr17	59220466	59275969	ENSG00000153982	+	GDPD1
chr17	61942604	62065277	ENSG00000108510	-	MED13
chr17	62701313	62808343	ENSG00000173838	-	MARCHF10
chr17	63009555	63427698	ENSG00000170921	+	TANC2
chr17	63432303	63446353	ENSG00000008283	-	CYB561
chr17	63523333	63548976	ENSG00000173826	+	KCNH6
chr17	63550476	63594278	ENSG00000136485	+	DCAF7
chr17	64147226	64263259	ENSG00000136478	-	TEX2
chr17	64498253	64508198	ENSG00000108654	-	DDX5
chr17	65528562	65561647	ENSG00000168646	-	AXIN2
chr17	65635536	66192132	ENSG00000154240	-	CEP112
chr17	68205480	68257711	ENSG00000196704	+	AMZ2
chr17	68974487	69060948	ENSG00000154258	-	ABCA9
chr17	69078701	69141894	ENSG00000154262	-	ABCA6
chr17	74950741	74973165	ENSG00000167861	-	HID1
chr17	75130224	75131743	ENSG00000125458	-	NT5C
chr17	75588057	75626848	ENSG00000266714	+	MYO15B
chr17	75751593	75765235	ENSG00000108479	-	GALK1
chr17	75827224	75844551	ENSG00000092929	-	UNC13D
chr17	75845698	75856506	ENSG00000132471	-	WBP2
chr17	75874163	75878580	ENSG00000132481	-	TRIM47
chr17	75880334	75896950	ENSG00000141569	-	TRIM65
chr17	75898643	75905092	ENSG00000204316	-	MRPL38
chr17	75909573	75941055	ENSG00000188878	-	FBF1
chr17	75941506	75979176	ENSG00000161533	-	ACOX1
chr17	75979239	76000585	ENSG00000257949	+	TEN1
chr17	75979251	76005984	ENSG00000261408	+	TEN1-CDK3
chr17	76000905	76005998	ENSG00000250506	+	CDK3
chr17	76004501	76027305	ENSG00000167880	-	EVPL
chr17	76038774	76072516	ENSG00000167881	-	SRP68
chr17	76265347	76271297	ENSG00000185262	+	UBALD2
chr17	76274048	76307997	ENSG00000129646	-	QRICH2
chr17	76309477	76384520	ENSG00000161542	-	PRPSAP1
chr17	76389455	76453151	ENSG00000175931	-	UBE2O
chr17	76453350	76470116	ENSG00000129673	+	AANAT
chr17	76470895	76501789	ENSG00000129667	-	RHBDF2
chr17	76527585	76553577	ENSG00000214140	+	PRCD
chr17	76672550	76711015	ENSG00000182534	-	MXRA7
chr17	78130769	78142967	ENSG00000167895	+	TMC8
chr17	78168580	78173526	ENSG00000108639	+	SYNGR2
chr17	78174090	78187232	ENSG00000167900	-	TK1
chr17	78187316	78207700	ENSG00000183077	+	AFMID
chr17	78231309	78240986	ENSG00000204278	+	TMEM235
chr17	78787380	78841440	ENSG00000055483	-	USP36
chr17	80101555	80119880	ENSG00000171298	+	GAA
chr17	80415164	80438085	ENSG00000173818	+	ENDOV
chr17	80544818	80966370	ENSG00000141564	+	RPTOR
chr17	81939644	81947232	ENSG00000185105	-	MYADML2
chr17	82035135	82037696	ENSG00000169738	-	DCXR
chr17	82057505	82065886	ENSG00000169718	-	DUS1L
chr17	82442585	82450828	ENSG00000178927	-	CYBC1
chr17	82752064	82945913	ENSG00000141556	+	TBCD
chr18	158382	214628	ENSG00000101557	+	USP14
chr18	657652	673577	ENSG00000176890	+	TYMS
chr18	670317	712661	ENSG00000132199	-	ENOSF1
chr18	721587	812545	ENSG00000176105	-	YES1
chr18	2655725	2805016	ENSG00000101596	+	SMCHD1
chr18	8609436	8639381	ENSG00000206418	+	RAB12
chr18	9546790	9615239	ENSG00000154845	-	PPP4R1
chr18	10525904	10552763	ENSG00000134265	+	NAPG
chr18	11882621	11908365	ENSG00000154889	-	MPPE1
chr18	11981024	12030876	ENSG00000141401	+	IMPA2
chr18	12947132	12987535	ENSG00000085415	+	SEH1L
chr18	12991361	13125051	ENSG00000101639	+	CEP192
chr18	20946905	21111812	ENSG00000067900	-	ROCK1
chr18	21242241	21525416	ENSG00000141449	+	GREB1L
chr18	21529283	21600883	ENSG00000141446	-	ESCO1
chr18	21612313	21633523	ENSG00000167088	+	SNRPD1
chr18	21650900	21704773	ENSG00000158201	-	ABHD3
chr18	21704956	21870952	ENSG00000101752	+	MIB1
chr18	23598925	23662910	ENSG00000154065	-	ANKRD29
chr18	23689452	23956221	ENSG00000053747	+	LAMA3
chr18	23992772	24135609	ENSG00000168234	+	TTC39C
chr18	24162044	24397879	ENSG00000141447	-	OSBPL1A
chr18	26226444	26391684	ENSG00000141384	+	TAF4B
chr18	27932878	28177945	ENSG00000170558	-	CDH2
chr18	35366693	35377336	ENSG00000186496	-	ZNF396
chr18	35581116	35711833	ENSG00000141429	+	GALNT1
chr18	35972624	35979285	ENSG00000141428	+	C18orf21
chr18	42743226	43115690	ENSG00000152214	-	RIT2
chr18	54151605	54224668	ENSG00000134046	-	MBD2
chr18	54269516	54321265	ENSG00000101751	+	POLI
chr18	54324357	54357963	ENSG00000174448	-	STARD6
chr18	54357905	54385217	ENSG00000166845	+	C18orf54
chr18	54717859	54895515	ENSG00000041353	+	RAB27B
chr18	63327725	63367227	ENSG00000119537	-	KDSR
chr18	76822556	76972900	ENSG00000130856	+	ZNF236
chr18	79679802	79754509	ENSG00000060069	+	CTDP1
chr18	79863667	79900183	ENSG00000178342	+	KCNG2
chr18	79902419	79951656	ENSG00000122490	-	SLC66A2
chr18	79970812	80033948	ENSG00000141759	-	TXNL4A
chr18	80034345	80097087	ENSG00000267127	+	AC090360.1
chr18	80034388	80050650	ENSG00000101546	+	RBFA
chr18	80109261	80147522	ENSG00000101544	+	ADNP2
chr18	80157231	80247513	ENSG00000178184	-	PARD6G
chr20	958451	1002310	ENSG00000101282	-	RSPO4
chr20	1442161	1473841	ENSG00000088833	-	NSFL1C
chr20	2840702	2866731	ENSG00000215305	+	VPS16
chr20	3820523	3828837	ENSG00000125843	+	AP5S1
chr20	3927308	4015557	ENSG00000101236	-	RNF24
chr20	5114952	5126625	ENSG00000132646	-	PCNA
chr20	5126878	5197886	ENSG00000101290	+	CDS2
chr20	17226106	17484577	ENSG00000125851	+	PCSK2
chr20	17941596	17968979	ENSG00000089006	-	SNX5
chr20	18137227	18188386	ENSG00000149474	+	KAT14
chr20	20389529	20712643	ENSG00000188559	-	RALGAPA2
chr20	21125982	21246621	ENSG00000088970	+	KIZ
chr20	24469628	24666615	ENSG00000101463	+	SYNDIG1
chr20	24962924	24992750	ENSG00000101474	-	APMAP
chr20	25070884	25082140	ENSG00000100987	-	VSX1
chr20	25195692	25228074	ENSG00000197586	+	ENTPD6
chr20	25248084	25298011	ENSG00000100994	+	PYGB
chr20	25294741	25390834	ENSG00000100997	-	ABHD12
chr20	31514409	31577922	ENSG00000101294	+	HM13
chr20	31944336	31952045	ENSG00000088356	-	PDRG1
chr20	32010437	32032179	ENSG00000101331	+	CCM2L
chr20	32631624	32673940	ENSG00000198547	-	C20orf203
chr20	32632182	32743566	ENSG00000285382	-	FO393400.1
chr20	33811347	33854365	ENSG00000101421	+	CHMP4B
chr20	33993645	34108307	ENSG00000125970	+	RALY
chr20	34280267	34311801	ENSG00000101444	-	AHCY
chr20	34363240	34540747	ENSG00000078747	+	ITCH
chr20	34546853	34560344	ENSG00000101460	+	MAP1LC3A
chr20	34689096	34825650	ENSG00000198646	-	NCOA6
chr20	34844719	34872855	ENSG00000131067	-	GGT7
chr20	34872145	34927961	ENSG00000131069	+	ACSS2
chr20	34928431	34956026	ENSG00000100983	-	GSS
chr20	35002403	35092806	ENSG00000100991	-	TRPC4AP
chr20	35115363	35147335	ENSG00000088298	-	EDEM2
chr20	35172071	35216239	ENSG00000101000	+	PROCR
chr20	35201744	35278130	ENSG00000126005	-	MMP24OS
chr20	35226689	35276997	ENSG00000125966	+	MMP24
chr20	35278906	35284984	ENSG00000242372	-	EIF6
chr20	35302565	35412030	ENSG00000101019	-	UQCC1
chr20	35433346	35454745	ENSG00000125965	-	GDF5
chr20	36751790	36773817	ENSG00000149636	-	DSN1
chr20	36890228	36951842	ENSG00000101347	-	SAMHD1
chr20	37101225	37179587	ENSG00000101353	-	MROH8
chr20	37289637	37317259	ENSG00000101363	+	MANBAL
chr20	38033724	38127779	ENSG00000101413	+	RPRD1B
chr20	41028821	41124486	ENSG00000198900	+	TOP1
chr20	41340820	41360581	ENSG00000132793	+	LPIN3
chr20	43457892	43466045	ENSG00000124193	+	SRSF6
chr20	43590936	43647298	ENSG00000101052	+	IFT52
chr20	44247098	44280946	ENSG00000124194	+	GDAP1L1
chr20	45823213	45833744	ENSG00000101470	-	TNNC2
chr20	45833798	45843275	ENSG00000124104	+	SNX21
chr20	45841720	45857404	ENSG00000101473	-	ACOT8
chr20	45857613	45879121	ENSG00000132801	+	ZSWIM3
chr20	45898620	45912154	ENSG00000100979	-	PLTP
chr20	45948659	45972202	ENSG00000198026	-	ZNF335
chr20	46021689	46060149	ENSG00000124140	+	SLC12A5
chr20	46557822	46684466	ENSG00000158296	-	SLC13A3
chr20	49046245	49096959	ENSG00000124207	+	CSE1L
chr20	49812712	49892241	ENSG00000197818	+	SLC9A8
chr20	50081123	50115958	ENSG00000244687	-	UBE2V1
chr20	50118253	50153733	ENSG00000240849	-	PEDS1
chr20	50510320	50585240	ENSG00000196396	+	PTPN1
chr20	50731579	50756794	ENSG00000124171	+	PARD6B
chr20	51596513	51768389	ENSG00000054793	-	ATP9A
chr20	62122460	62135373	ENSG00000149657	+	LSM14B
chr20	62136732	62143439	ENSG00000101182	-	PSMA7
chr20	62183027	62203567	ENSG00000101181	+	MTG2
chr20	62307954	62367311	ENSG00000130702	-	LAMA5
chr20	62387102	62388519	ENSG00000171858	+	RPS21
chr20	62938146	62948474	ENSG00000101193	+	GID8
chr20	63240783	63272693	ENSG00000101198	-	NKAIN4
chr20	63343222	63378400	ENSG00000101204	-	CHRNA4
chr20	63520764	63522205	ENSG00000125534	+	PPDPF
